latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
49.288498,38.304173,351.12,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,296.53,11.25,D,0
48.786339,36.28355,339.56,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,299.36,3.97,D,0
49.291191,38.296669,339.5,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,302.92,11.25,D,0
49.296459,38.30003,340.94,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,301.91,43.16,D,0
49.295158,38.29454,296.73,0.42,0.45,4/1/2021,936,N,VIIRS,l,1,310.22,43.16,D,0
49.35743,38.156685,340.01,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,298.94,15,D,0
48.577267,35.110664,338.83,0.59,0.53,4/1/2021,936,N,VIIRS,n,1,289.29,6.34,D,0
49.361404,38.154499,340.23,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,294.55,15,D,0
49.066231,36.740948,340.75,0.49,0.48,4/1/2021,936,N,VIIRS,n,1,296.87,13.9,D,0
49.288364,37.488579,345.22,0.45,0.47,4/1/2021,936,N,VIIRS,n,1,292.04,6.35,D,3
49.290188,37.485794,346.76,0.45,0.47,4/1/2021,936,N,VIIRS,n,1,294.94,6.18,D,3
50.124264,23.72555,331.92,0.73,0.76,4/1/2021,936,N,VIIRS,n,1,281.45,6.92,D,0
49.547348,23.704439,326.54,0.77,0.77,4/1/2021,936,N,VIIRS,n,1,287.83,3.87,D,0
51.070301,28.002819,327.78,0.47,0.64,4/1/2021,936,N,VIIRS,n,1,282.99,2.55,D,0
51.460865,29.415077,342.45,0.4,0.6,4/1/2021,936,N,VIIRS,n,1,290.87,3.74,D,0
51.27578,28.892561,332.86,0.43,0.62,4/1/2021,936,N,VIIRS,n,1,291.18,2.15,D,0
50.628597,27.715265,331.58,0.5,0.66,4/1/2021,936,N,VIIRS,n,1,275.78,9.3,D,0
50.623203,27.7199,353.55,0.5,0.66,4/1/2021,936,N,VIIRS,n,1,283.7,9.3,D,0
49.185764,23.81683,330.61,0.78,0.78,4/1/2021,936,N,VIIRS,n,1,282.74,5.44,D,0
49.272038,24.72975,348.2,0.72,0.75,4/1/2021,936,N,VIIRS,n,1,289.4,10.78,D,0
49.27306,24.727262,353.18,0.72,0.76,4/1/2021,936,N,VIIRS,n,1,289.44,9.36,D,0
52.039227,33.844593,333.98,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,279.57,4.53,D,0
51.853493,33.380779,332.01,0.55,0.51,4/1/2021,936,N,VIIRS,n,1,272.79,4.5,D,0
51.847088,33.376415,333.22,0.55,0.51,4/1/2021,936,N,VIIRS,n,1,274.76,7.9,D,0
50.769638,30.303436,327.88,0.39,0.59,4/1/2021,936,N,VIIRS,n,1,289.69,2.23,D,0
50.764618,30.307222,327.85,0.39,0.59,4/1/2021,936,N,VIIRS,n,1,288.99,2.23,D,0
50.769798,30.306185,336.06,0.39,0.59,4/1/2021,936,N,VIIRS,n,1,290.5,3.16,D,0
50.742943,30.339437,344.65,0.39,0.59,4/1/2021,936,N,VIIRS,n,1,289.05,4.86,D,0
50.809708,30.791889,336.11,0.37,0.58,4/1/2021,936,N,VIIRS,n,1,289.1,3.98,D,0
50.80735,30.791313,345.97,0.37,0.58,4/1/2021,936,N,VIIRS,n,1,288.7,4.47,D,0
51.340519,34.205875,327.08,0.53,0.5,4/1/2021,936,N,VIIRS,n,1,291.85,7.28,D,0
51.336205,34.208824,335.94,0.53,0.5,4/1/2021,936,N,VIIRS,n,1,288.64,3.99,D,0
51.338123,34.215954,326.67,0.53,0.5,4/1/2021,936,N,VIIRS,n,1,288.34,3.99,D,0
50.597935,31.91172,325.58,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,287.94,3.96,D,0
51.244209,34.237968,335.89,0.53,0.5,4/1/2021,936,N,VIIRS,n,1,285.47,5.91,D,0
51.011459,33.579117,333.6,0.57,0.52,4/1/2021,936,N,VIIRS,n,1,288.35,5.33,D,0
51.241558,34.375374,328.14,0.53,0.5,4/1/2021,936,N,VIIRS,n,1,284.62,3.04,D,0
51.12233,34.081532,356.52,0.54,0.51,4/1/2021,936,N,VIIRS,n,1,289.49,13.35,D,0
50.505192,31.954729,340.02,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,285.87,6.75,D,0
50.506538,31.959282,329.58,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,283.94,4.42,D,0
50.500408,31.958176,342.02,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,289.28,5.49,D,0
48.430199,25.859879,342.22,0.7,0.75,4/1/2021,936,N,VIIRS,n,1,286.08,15.62,D,0
48.817371,27.110258,338.3,0.61,0.71,4/1/2021,936,N,VIIRS,n,1,289.63,6.22,D,0
51.143677,35.072021,331.78,0.5,0.49,4/1/2021,936,N,VIIRS,n,1,286.13,4.4,D,0
51.139484,35.074856,338.76,0.5,0.49,4/1/2021,936,N,VIIRS,n,1,288.92,4.4,D,0
50.02562,31.464417,328.49,0.37,0.58,4/1/2021,936,N,VIIRS,n,1,289.1,1.98,D,0
50.094902,31.832752,354.32,0.36,0.57,4/1/2021,936,N,VIIRS,n,1,289.93,5.12,D,0
50.090042,31.836266,335.97,0.36,0.57,4/1/2021,936,N,VIIRS,n,1,291.5,3.17,D,0
50.091442,31.840927,348.35,0.36,0.57,4/1/2021,936,N,VIIRS,n,1,290.11,3.17,D,0
48.707928,27.726023,326.85,0.58,0.7,4/1/2021,936,N,VIIRS,n,1,290.94,2.81,D,0
50.862949,34.652306,327.49,0.53,0.5,4/1/2021,936,N,VIIRS,n,1,287.97,3.01,D,0
50.863667,34.652485,328.18,0.53,0.5,4/1/2021,936,N,VIIRS,n,1,287.66,3.51,D,0
48.462414,27.104591,342.04,0.63,0.72,4/1/2021,936,N,VIIRS,n,1,290.62,6.54,D,0
49.737953,31.130796,367,0.39,0.6,4/1/2021,936,N,VIIRS,h,1,291.25,7.24,D,0
50.648182,34.268814,346.7,0.55,0.51,4/1/2021,936,N,VIIRS,n,1,289.24,20.3,D,0
50.650158,34.276073,339.85,0.55,0.51,4/1/2021,936,N,VIIRS,n,1,285.73,12.42,D,0
50.390503,33.420288,325.59,0.61,0.53,4/1/2021,936,N,VIIRS,n,1,289.08,3.8,D,0
50.646793,34.268188,345.64,0.55,0.51,4/1/2021,936,N,VIIRS,n,1,286.04,14.08,D,0
50.648735,34.275463,340.67,0.55,0.51,4/1/2021,936,N,VIIRS,n,1,290.49,14.08,D,0
50.640392,34.263649,325.97,0.55,0.51,4/1/2021,936,N,VIIRS,n,1,282.26,8.16,D,0
49.738071,31.131306,367,0.39,0.6,4/1/2021,936,N,VIIRS,h,1,291.02,9.07,D,0
50.388573,33.419243,326.06,0.61,0.53,4/1/2021,936,N,VIIRS,n,1,290.16,4.04,D,0
47.899841,26.057775,331.72,0.72,0.75,4/1/2021,936,N,VIIRS,n,1,292.12,4.56,D,0
50.134914,33.069431,333.29,0.32,0.55,4/1/2021,936,N,VIIRS,n,1,291.75,2.28,D,0
50.136101,33.073593,337.05,0.32,0.55,4/1/2021,936,N,VIIRS,n,1,291.82,2.28,D,0
50.073761,32.914909,335.2,0.33,0.55,4/1/2021,936,N,VIIRS,n,1,289.6,1.98,D,0
50.074192,32.955425,335.96,0.32,0.55,4/1/2021,936,N,VIIRS,n,1,291.84,3.47,D,0
50.010601,33.214874,340.98,0.32,0.54,4/1/2021,936,N,VIIRS,n,1,290.9,8.08,D,0
50.011787,33.219013,367,0.32,0.54,4/1/2021,936,N,VIIRS,h,1,299.15,8.08,D,0
49.36636,31.150017,325.03,0.4,0.6,4/1/2021,936,N,VIIRS,n,1,289.37,2.99,D,0
49.36797,31.155128,330.8,0.4,0.6,4/1/2021,936,N,VIIRS,n,1,289.43,3.51,D,0
49.367844,31.151917,339.52,0.4,0.6,4/1/2021,936,N,VIIRS,n,1,289.63,3.41,D,0
50.002289,33.380508,348.63,0.63,0.54,4/1/2021,936,N,VIIRS,n,1,288.15,10.45,D,0
49.462303,31.620586,367,0.38,0.59,4/1/2021,936,N,VIIRS,h,1,295.42,8.56,D,0
49.94854,33.288612,340.08,0.64,0.54,4/1/2021,936,N,VIIRS,n,1,290.29,136.83,D,0
49.180771,30.83592,333.98,0.42,0.61,4/1/2021,936,N,VIIRS,n,1,291.19,3.75,D,0
49.02412,30.447859,335.55,0.44,0.62,4/1/2021,936,N,VIIRS,n,1,290.47,3.27,D,0
49.178802,30.837177,325.85,0.42,0.61,4/1/2021,936,N,VIIRS,n,1,290.11,2.01,D,0
49.024021,30.447515,333.28,0.44,0.63,4/1/2021,936,N,VIIRS,n,1,289.83,1.96,D,0
49.31617,31.463888,367,0.39,0.6,4/1/2021,936,N,VIIRS,h,1,291.34,5.69,D,0
49.563362,32.680412,367,0.35,0.56,4/1/2021,936,N,VIIRS,l,1,285.72,11.85,D,0
49.55727,32.67934,330.41,0.35,0.56,4/1/2021,936,N,VIIRS,n,1,291.59,5.93,D,3
49.558559,32.68375,367,0.35,0.56,4/1/2021,936,N,VIIRS,h,1,295.93,5.93,D,3
49.553757,32.687088,331.11,0.35,0.56,4/1/2021,936,N,VIIRS,n,1,290.97,5.93,D,3
49.377293,32.171272,337.34,0.37,0.58,4/1/2021,936,N,VIIRS,n,1,287.59,4.99,D,3
49.365265,32.1511,338.68,0.37,0.58,4/1/2021,936,N,VIIRS,n,1,290.79,3.36,D,0
50.157482,35.201225,325.3,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,287.09,3.1,D,0
49.097183,31.552994,334.71,0.4,0.6,4/1/2021,936,N,VIIRS,n,1,289.87,2.49,D,0
49.443268,32.909019,325.81,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,287.95,1.39,D,3
49.444542,32.913437,336.2,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,289.79,2.93,D,3
49.773888,34.549946,339.27,0.57,0.52,4/1/2021,936,N,VIIRS,n,1,290.05,6.41,D,0
49.774529,34.549995,339.31,0.57,0.52,4/1/2021,936,N,VIIRS,n,1,289.86,7.54,D,0
49.770084,34.553009,349.29,0.57,0.52,4/1/2021,936,N,VIIRS,n,1,290.49,6.94,D,0
49.126019,32.381252,367,0.37,0.58,4/1/2021,936,N,VIIRS,h,1,292.92,7.84,D,0
49.670513,34.304146,326.41,0.59,0.53,4/1/2021,936,N,VIIRS,n,1,290.54,2.78,D,0
49.96204,35.486073,326.92,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,291.78,2.76,D,0
49.963871,35.493053,337.49,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,292.75,5.34,D,0
50.28994,36.904037,339.39,0.44,0.46,4/1/2021,936,N,VIIRS,n,1,291.7,4.15,D,0
50.305653,37.023685,336.97,0.44,0.46,4/1/2021,936,N,VIIRS,n,1,289.52,3.24,D,0
50.30061,36.979458,325.61,0.44,0.46,4/1/2021,936,N,VIIRS,n,1,291.26,2.64,D,0
50.306595,37.023281,338.39,0.44,0.46,4/1/2021,936,N,VIIRS,n,1,289.88,2.99,D,0
49.757988,35.074024,339.57,0.54,0.51,4/1/2021,936,N,VIIRS,n,1,289.89,5.17,D,0
49.887085,35.563469,339.96,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,293.01,9.14,D,0
48.692631,31.403376,331.21,0.41,0.61,4/1/2021,936,N,VIIRS,n,1,289.59,2.83,D,0
48.665974,31.358389,339.09,0.42,0.61,4/1/2021,936,N,VIIRS,n,1,290.7,3.95,D,0
48.709213,31.677774,325.41,0.4,0.6,4/1/2021,936,N,VIIRS,n,1,290.79,2.23,D,0
48.71077,31.682747,334.43,0.4,0.6,4/1/2021,936,N,VIIRS,n,1,291.2,4.25,D,0
48.711369,31.67996,349.21,0.4,0.6,4/1/2021,936,N,VIIRS,n,1,291.74,4.99,D,0
49.875484,35.845428,342.95,0.5,0.49,4/1/2021,936,N,VIIRS,n,1,294.12,19.27,D,0
49.006096,32.723492,352.36,0.36,0.57,4/1/2021,936,N,VIIRS,n,1,289.92,10.16,D,0
49.003387,32.714279,367,0.36,0.57,4/1/2021,936,N,VIIRS,h,1,291.23,9.34,D,0
49.004738,32.71888,367,0.36,0.57,4/1/2021,936,N,VIIRS,h,1,291.26,10.16,D,0
49.007431,32.728035,367,0.36,0.57,4/1/2021,936,N,VIIRS,h,1,292.51,13.72,D,0
49.860069,35.862209,332.96,0.5,0.49,4/1/2021,936,N,VIIRS,n,1,290.23,4.06,D,0
49.889771,35.996975,343.28,0.5,0.49,4/1/2021,936,N,VIIRS,n,1,289.42,10.79,D,0
49.062851,33.723709,325.04,0.32,0.55,4/1/2021,936,N,VIIRS,n,1,290.72,2.71,D,0
49.064041,33.727921,340.05,0.32,0.55,4/1/2021,936,N,VIIRS,n,1,293.43,2.71,D,0
48.430183,31.686979,336.87,0.41,0.61,4/1/2021,936,N,VIIRS,n,1,294.31,3.12,D,0
49.605236,35.858036,326.73,0.51,0.49,4/1/2021,936,N,VIIRS,n,1,290.87,2.16,D,0
48.97818,33.603897,331.97,0.33,0.55,4/1/2021,936,N,VIIRS,n,1,287.78,1.28,D,0
48.642254,32.910698,336.09,0.36,0.57,4/1/2021,936,N,VIIRS,n,1,294.34,2.92,D,0
49.433144,36.208519,331.93,0.5,0.49,4/1/2021,936,N,VIIRS,n,1,291.79,2.73,D,0
49.432121,36.209976,334.48,0.5,0.49,4/1/2021,936,N,VIIRS,n,1,291.6,3.26,D,0
48.673931,33.553318,333.31,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,291.98,2.4,D,0
48.544106,33.123943,346.39,0.36,0.57,4/1/2021,936,N,VIIRS,n,1,285.89,2.87,D,0
48.545414,33.128441,331.33,0.36,0.57,4/1/2021,936,N,VIIRS,n,1,288.04,2.87,D,0
48.78804,33.994949,352.97,0.32,0.55,4/1/2021,936,N,VIIRS,n,1,291.18,4.63,D,0
48.78923,33.999165,355.8,0.32,0.55,4/1/2021,936,N,VIIRS,n,1,292.9,4.63,D,0
49.405975,36.471966,335.58,0.49,0.49,4/1/2021,936,N,VIIRS,n,1,292.93,4.93,D,0
49.677467,38.250343,328.4,0.41,0.45,4/1/2021,936,N,VIIRS,n,1,293.91,4.05,D,0
49.678753,38.255863,340.4,0.41,0.45,4/1/2021,936,N,VIIRS,n,1,297.71,9.51,D,0
48.966084,35.681274,331.39,0.54,0.51,4/1/2021,936,N,VIIRS,n,1,291.58,4.35,D,0
49.083115,36.221394,328.79,0.51,0.49,4/1/2021,936,N,VIIRS,n,1,289.4,3.77,D,0
48.940891,35.720932,334.18,0.54,0.51,4/1/2021,936,N,VIIRS,n,1,293.49,3.43,D,0
48.93895,35.721199,331.74,0.54,0.51,4/1/2021,936,N,VIIRS,n,1,293.76,4.29,D,0
48.940784,35.728222,326.97,0.54,0.51,4/1/2021,936,N,VIIRS,n,1,293.99,4.29,D,0
49.742077,39.175575,325.33,0.56,0.43,4/1/2021,936,N,VIIRS,n,1,292.74,2.56,D,0
48.616222,34.754822,341.59,0.61,0.53,4/1/2021,936,N,VIIRS,n,1,292.41,7.57,D,0
49.647846,38.911896,327.83,0.39,0.44,4/1/2021,936,N,VIIRS,n,1,292.87,2.8,D,0
49.332737,37.621246,327.86,0.44,0.46,4/1/2021,936,N,VIIRS,n,1,293.43,2.1,D,0
48.47599,36.54187,341.18,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,299.76,6.94,D,0
47.960415,34.526394,341.07,0.32,0.55,4/1/2021,936,N,VIIRS,n,1,297.23,2.6,D,0
47.90126,34.278378,329.69,0.33,0.56,4/1/2021,936,N,VIIRS,n,1,294.12,2.1,D,0
47.913258,34.280926,338.01,0.33,0.56,4/1/2021,936,N,VIIRS,n,1,292.74,11.24,D,0
47.912071,34.276752,354.88,0.33,0.56,4/1/2021,936,N,VIIRS,n,1,295.9,14.25,D,0
47.218788,31.766855,339.95,0.45,0.63,4/1/2021,936,N,VIIRS,n,1,278.78,7.21,D,0
47.220524,31.772421,367,0.45,0.63,4/1/2021,936,N,VIIRS,l,1,283.87,12.13,D,0
48.841831,37.516163,331.68,0.46,0.47,4/1/2021,936,N,VIIRS,n,1,295.39,2.68,D,0
48.888065,37.717617,328.81,0.45,0.47,4/1/2021,936,N,VIIRS,n,1,296.34,2.4,D,3
48.902401,37.643436,342.46,0.45,0.47,4/1/2021,936,N,VIIRS,n,1,294.78,4.64,D,0
47.898182,33.865238,329.6,0.35,0.57,4/1/2021,936,N,VIIRS,n,1,298.16,1.93,D,0
47.904327,33.866608,341.06,0.35,0.56,4/1/2021,936,N,VIIRS,n,1,297.17,2.85,D,0
47.903072,33.862263,329.29,0.35,0.57,4/1/2021,936,N,VIIRS,n,1,296.02,2.85,D,0
47.911743,33.872368,367,0.35,0.56,4/1/2021,936,N,VIIRS,h,1,297.56,8.57,D,0
47.91301,33.87677,340.79,0.35,0.56,4/1/2021,936,N,VIIRS,n,1,296.93,7.95,D,3
49.00703,37.921913,340.85,0.44,0.46,4/1/2021,936,N,VIIRS,n,1,294.44,3.35,D,0
47.964424,33.896076,367,0.34,0.56,4/1/2021,936,N,VIIRS,h,1,295.9,8.25,D,3
47.969269,33.892998,351.61,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,291.49,7.18,D,0
47.968029,33.888657,349.37,0.34,0.56,4/1/2021,936,N,VIIRS,n,1,292.92,5.98,D,0
48.859184,37.200211,334.04,0.47,0.48,4/1/2021,936,N,VIIRS,n,1,297.04,5.12,D,0
48.160915,38.971241,356.15,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,296.15,13.17,D,0
48.164883,38.969128,350.3,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,296.47,13.17,D,0
48.165211,38.966366,336.28,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,293.13,4.16,D,0
47.496254,36.178486,330.36,0.57,0.52,4/1/2021,936,N,VIIRS,n,1,293.69,3.24,D,0
45.446045,29.314213,325.98,0.65,0.73,4/1/2021,936,N,VIIRS,n,1,286.37,3.72,D,0
45.443344,29.306454,326.15,0.65,0.73,4/1/2021,936,N,VIIRS,n,1,288.08,3.72,D,0
45.489571,29.417608,326.89,0.64,0.72,4/1/2021,936,N,VIIRS,n,1,288.2,8.37,D,0
48.109276,37.765251,367,0.47,0.48,4/1/2021,936,N,VIIRS,h,1,303.22,14.38,D,0
48.222908,38.236916,337.46,0.45,0.47,4/1/2021,936,N,VIIRS,n,1,294.11,3.77,D,2
48.113434,37.762909,330.9,0.47,0.48,4/1/2021,936,N,VIIRS,n,1,293.53,14.38,D,0
48.11195,37.756813,342.18,0.47,0.48,4/1/2021,936,N,VIIRS,n,1,301.65,15.92,D,0
48.110012,37.769531,337.08,0.47,0.48,4/1/2021,936,N,VIIRS,n,1,294.23,8.85,D,0
48.10849,37.763428,347.52,0.47,0.48,4/1/2021,936,N,VIIRS,n,1,301.74,11.86,D,0
48.112648,37.761131,343.88,0.47,0.48,4/1/2021,936,N,VIIRS,n,1,298.26,11.86,D,0
48.111134,37.755028,334.21,0.47,0.48,4/1/2021,936,N,VIIRS,n,1,295.15,11.86,D,0
48.409405,38.587425,348.62,0.43,0.46,4/1/2021,936,N,VIIRS,n,1,295.91,8.49,D,0
48.72773,39.67128,327.28,0.57,0.43,4/1/2021,936,N,VIIRS,n,1,292.64,2.05,D,0
48.100864,36.913113,331.38,0.51,0.49,4/1/2021,936,N,VIIRS,n,1,296.52,1.94,D,0
48.067383,36.74226,334.27,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,295.71,3.53,D,0
48.444408,38.254959,339.83,0.44,0.46,4/1/2021,936,N,VIIRS,n,1,294.05,3.32,D,0
48.178814,37.176739,339.79,0.49,0.49,4/1/2021,936,N,VIIRS,n,1,296.01,10.55,D,3
48.066471,36.741276,339.98,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,295.41,6.96,D,0
48.590847,38.682899,333.97,0.42,0.45,4/1/2021,936,N,VIIRS,n,1,294.96,2.53,D,0
48.583744,38.500687,350.13,0.43,0.46,4/1/2021,936,N,VIIRS,n,1,300.81,8.67,D,0
48.507408,37.977093,330.19,0.45,0.47,4/1/2021,936,N,VIIRS,n,1,296,3.05,D,0
48.506001,37.971359,334.99,0.45,0.47,4/1/2021,936,N,VIIRS,n,1,297.29,3.05,D,0
47.869968,35.163334,329.38,0.61,0.54,4/1/2021,936,N,VIIRS,n,1,295.01,5.89,D,3
48.622044,37.992302,340.45,0.45,0.47,4/1/2021,936,N,VIIRS,n,1,295.77,3.7,D,0
47.870613,35.162571,329.43,0.61,0.54,4/1/2021,936,N,VIIRS,n,1,294.88,5.55,D,3
48.624897,37.994862,339.08,0.44,0.46,4/1/2021,936,N,VIIRS,n,1,295.04,6.32,D,0
48.545021,37.651348,337.89,0.46,0.47,4/1/2021,936,N,VIIRS,n,1,294.46,8.41,D,0
48.543552,37.645424,340.15,0.46,0.47,4/1/2021,936,N,VIIRS,n,1,295.82,8.41,D,0
48.416855,37.121342,340.26,0.49,0.49,4/1/2021,936,N,VIIRS,n,1,296.27,4.69,D,0
48.605736,37.515171,342.03,0.47,0.47,4/1/2021,936,N,VIIRS,n,1,301.92,24.96,D,0
48.605698,37.513542,346.44,0.47,0.47,4/1/2021,936,N,VIIRS,n,1,298.46,25.67,D,0
48.563492,37.174076,333.15,0.48,0.48,4/1/2021,936,N,VIIRS,n,1,296.77,8.52,D,0
48.561916,37.167831,335.65,0.48,0.48,4/1/2021,936,N,VIIRS,n,1,299.87,8.52,D,0
48.566124,37.165424,331.71,0.48,0.48,4/1/2021,936,N,VIIRS,n,1,294.98,5.63,D,0
48.379803,36.358959,328.86,0.53,0.5,4/1/2021,936,N,VIIRS,n,1,294.71,4.14,D,0
47.888489,34.37978,329.34,0.33,0.55,4/1/2021,936,N,VIIRS,n,1,295.09,1.79,D,0
47.887306,34.375549,328.74,0.33,0.55,4/1/2021,936,N,VIIRS,n,1,294.63,1.79,D,0
48.472626,36.545174,339.26,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,296.75,2.6,D,0
48.476952,36.542679,340.33,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,298.5,7.13,D,0
48.475243,36.535961,335.49,0.52,0.5,4/1/2021,936,N,VIIRS,n,1,296.52,7.13,D,0
49.35458,40.214176,347.75,0.53,0.42,4/1/2021,936,N,VIIRS,n,1,293.83,8.51,D,0
49.351765,40.214779,344.17,0.53,0.42,4/1/2021,936,N,VIIRS,n,1,297.05,4.76,D,0
46.994362,36.633617,340.77,0.4,0.6,4/1/2021,1112,N,VIIRS,n,1,294.01,2.26,D,0
46.195431,33.202171,340.02,0.54,0.51,4/1/2021,1112,N,VIIRS,n,1,294.05,2.81,D,3
46.139618,32.988533,332.65,0.53,0.5,4/1/2021,1112,N,VIIRS,n,1,294.76,3.31,D,3
45.488949,29.409452,348.65,0.54,0.42,4/1/2021,1112,N,VIIRS,n,1,295.3,12.27,D,0
45.483395,29.474436,339.13,0.54,0.42,4/1/2021,1112,N,VIIRS,n,1,297.14,5.68,D,0
45.446697,29.382385,347.23,0.54,0.42,4/1/2021,1112,N,VIIRS,n,1,298.81,8.13,D,0
48.77359,33.697273,341.49,0.6,0.53,4/1/2021,1112,N,VIIRS,n,1,293.49,7.7,D,0
48.147839,26.28746,327.59,0.45,0.39,4/1/2021,1112,N,VIIRS,n,1,296.71,3.07,D,0
48.132404,26.186447,331.86,0.44,0.39,4/1/2021,1112,N,VIIRS,n,1,297.05,2.85,D,0
48.133099,26.192335,331.05,0.44,0.39,4/1/2021,1112,N,VIIRS,n,1,295.24,2.96,D,0
48.864891,37.254639,367,0.44,0.62,4/1/2021,1112,N,VIIRS,h,1,294.98,9.8,D,0
48.640297,32.912525,328.63,0.55,0.51,4/1/2021,1112,N,VIIRS,n,1,294.61,5.45,D,0
48.691269,34.047306,336.23,0.62,0.54,4/1/2021,1112,N,VIIRS,n,1,294.86,5.22,D,0
48.753529,37.477543,356.49,0.45,0.63,4/1/2021,1112,N,VIIRS,n,1,294.61,5.28,D,0
48.747643,37.477875,340.84,0.45,0.63,4/1/2021,1112,N,VIIRS,n,1,293.96,5.28,D,0
48.437561,30.765614,333.08,0.44,0.46,4/1/2021,1112,N,VIIRS,n,1,296.9,3.42,D,0
48.749496,37.473282,335.12,0.45,0.63,4/1/2021,1112,N,VIIRS,n,1,293.53,5.18,D,0
48.74963,37.479626,353.22,0.45,0.63,4/1/2021,1112,N,VIIRS,n,1,293.89,5.18,D,0
48.542473,33.128372,331.57,0.56,0.52,4/1/2021,1112,N,VIIRS,n,1,293.54,3.18,D,0
48.433155,31.686808,337.6,0.49,0.48,4/1/2021,1112,N,VIIRS,n,1,298.35,2.79,D,0
48.455593,32.783272,353.16,0.54,0.51,4/1/2021,1112,N,VIIRS,n,1,296.63,17.8,D,3
48.460052,32.783848,336.94,0.54,0.51,4/1/2021,1112,N,VIIRS,n,1,297,5.64,D,0
48.45533,32.784492,347.66,0.54,0.51,4/1/2021,1112,N,VIIRS,n,1,296.47,13.57,D,0
48.519009,34.631962,345.69,0.33,0.55,4/1/2021,1112,N,VIIRS,n,1,293.06,3.61,D,3
48.57814,36.385094,367,0.4,0.6,4/1/2021,1112,N,VIIRS,h,1,300.5,6.68,D,0
48.578304,36.390602,367,0.4,0.6,4/1/2021,1112,N,VIIRS,h,1,298.07,6.68,D,0
48.607128,37.950256,328.75,0.47,0.64,4/1/2021,1112,N,VIIRS,n,1,297.61,3.2,D,0
48.484581,34.55534,331.64,0.33,0.55,4/1/2021,1112,N,VIIRS,n,1,291.85,2.45,D,0
48.563511,37.171043,354.04,0.43,0.62,4/1/2021,1112,N,VIIRS,n,1,298.2,5.79,D,0
48.563641,37.177082,337.79,0.43,0.62,4/1/2021,1112,N,VIIRS,n,1,297.66,6.94,D,0
48.389732,33.052998,334,0.56,0.51,4/1/2021,1112,N,VIIRS,n,1,296.89,5.06,D,0
48.561218,38.83987,332.12,0.52,0.66,4/1/2021,1112,N,VIIRS,n,1,293.03,4.64,D,0
48.554905,38.825665,330.87,0.51,0.66,4/1/2021,1112,N,VIIRS,n,1,293.17,6.17,D,0
48.200581,30.551058,333.87,0.43,0.46,4/1/2021,1112,N,VIIRS,n,1,296.04,3.01,D,0
48.531891,38.212677,335.13,0.48,0.65,4/1/2021,1112,N,VIIRS,n,1,296.12,1.96,D,0
48.557285,38.826477,329.58,0.51,0.66,4/1/2021,1112,N,VIIRS,n,1,293.11,2.52,D,0
48.557423,38.840527,335.14,0.52,0.66,4/1/2021,1112,N,VIIRS,n,1,293.85,6.96,D,0
48.531357,38.213848,337,0.48,0.65,4/1/2021,1112,N,VIIRS,n,1,295.76,2.33,D,0
48.461475,36.163822,367,0.39,0.59,4/1/2021,1112,N,VIIRS,h,1,297.81,7.12,D,0
48.44825,36.09502,347.83,0.39,0.59,4/1/2021,1112,N,VIIRS,n,1,296.54,3.84,D,0
48.430122,37.474873,334.96,0.45,0.63,4/1/2021,1112,N,VIIRS,n,1,295.72,2.36,D,0
48.417637,37.113182,350.17,0.43,0.62,4/1/2021,1112,N,VIIRS,n,1,296.21,4.37,D,0
48.335857,36.369667,330.35,0.4,0.6,4/1/2021,1112,N,VIIRS,n,1,299.59,2.76,D,0
48.307503,37.908653,344.21,0.47,0.64,4/1/2021,1112,N,VIIRS,n,1,295.8,8.2,D,0
48.307392,37.90218,367,0.47,0.64,4/1/2021,1112,N,VIIRS,h,1,296.68,8.2,D,0
48.19698,35.623852,367,0.37,0.58,4/1/2021,1112,N,VIIRS,h,1,300.37,13.91,D,0
46.142189,32.983047,340.76,0.53,0.5,4/1/2021,1112,N,VIIRS,n,1,295.3,7.47,D,0
